EnstID	Gene	MIS	LOF	Silent	Total
ENST00000231136	PCDHB6	180	10	103	293
ENST00000231130	PCDHB3	234	18	125	380
ENST00000243253	SEC61A1	42	3	11	56
ENST00000434618	TAPBP	33	4	13	52
ENST00000380102_v68	KRTAP10-7	41	1	17	59
ENST00000246090	BANF2	11	0	6	17
ENST00000284425	ABCA6	217	24	62	321
ENST00000541194	PODXL	22	1	9	33
ENST00000297564	COX6C	13	1	1	15
ENST00000297565	OSR2	36	5	25	68
ENST00000287196	PARP6	57	4	15	82
ENST00000545867	SDIM1	1	0	0	1
ENST00000361112	SLFN12L	65	6	16	87
ENST00000305544	LAMB2	161	13	73	256
ENST00000361114	CBARA1	28	1	8	39
ENST00000340363	U464	11	0	6	17
ENST00000253048	ZC3H4	101	5	40	151
ENST00000324688	PPM1N	6	1	1	8
ENST00000416121	AGBL4	4	0	1	5
ENST00000268720	CPNE7	59	4	26	90
ENST00000324682	LRRC67	28	3	4	37
ENST00000324684	PRPSAP1	36	2	17	56
ENST00000324685	RNF40	98	2	26	131
ENST00000404801	ZNF792	56	4	25	85
ENST00000270176	SCYL1	98	13	45	171
ENST00000268182	IQGAP1	135	14	37	193
ENST00000270172	DNMT3L	47	4	19	76
ENST00000348227	WDR54	24	2	7	35
ENST00000348225	PTN	38	4	13	56
ENST00000359165	EEF1A1P11	1	0	0	1
ENST00000567107_v68	GOLGA6L2	208	8	68	304
ENST00000371652	TMEM189	20	0	9	29
ENST00000388932	FAM166A	10	0	4	14
ENST00000388931	C9orf173	20	1	14	36
ENST00000268184	CRTC3	49	3	13	66
ENST00000388934	C2orf54	24	0	32	56
XM_209918.4	FBXO43	88	9	28	126
ENST00000366654	FAM89A	5	3	5	14
ENST00000258201	FHOD1	96	13	33	145
ENST00000398307	MLNR	8	1	8	17
ENST00000398309	DLG2	153	12	49	220
ENST00000545240	DHRS4L2	12	0	1	14
ENST00000330949	SOX1	23	1	10	35
ENST00000254718	MYBBP1A	90	2	38	139
ENST00000254719	RPA1	45	3	18	71
ENST00000313860	LIMCH1	129	27	42	207
ENST00000306014	DDX54	80	9	31	125
ENST00000306011	ATOH1	40	4	15	59
ENST00000306010	MGMT	18	0	8	26
ENST00000258840	RALGAPA1	47	1	20	73
ENST00000407384	AC125494.1	5	1	8	23
ENST00000430629	WASF2	39	3	19	61
ENST00000278742	ST14	80	2	46	131
ENST00000343819	Q7M4M3	3	0	0	3
ENST00000336374	CYP3A7	63	13	25	106
ENST00000373233	CHD6	329	33	123	492
ENST00000373232	PPA1	25	0	8	34
ENST00000397871	THOC5	60	8	19	88
ENST00000373237	PSMB2	10	2	3	15
ENST00000373235	TFAP2E	17	0	9	26
ENST00000329978	ENSG00000184888	1	0	0	1
ENST00000269932	ARMC6	36	6	19	62
ENST00000329970	GTF3C6	16	4	2	22
ENST00000263932	TNFRSF8	77	7	35	124
ENST00000395438	PCDH15	341	37	119	518
ENST00000263934	KIF1B	171	10	69	266
ENST00000322945	MAZ	22	8	17	50
ENST00000302850	INSR	276	15	153	456
ENST00000395431	CEP120	10	0	5	15
ENST00000322941	HIC1	14	0	8	22
ENST00000322940	C9orf6	7	0	2	11
ENST00000251535	ALOX12	63	6	37	108
ENST00000297157	RP9	24	3	8	35
NM_003077.2	SMARCD2	33	10	9	54
ENST00000255448	DCLK1	323	26	129	488
ENST00000406477	PARVB	40	5	22	69
ENST00000257974	KRT82	54	5	27	88
ENST00000257979	MIP	54	3	15	73
ENST00000312808	SH3D21	31	2	12	46
ENST00000255192	BHMT2	38	8	18	65
ENST00000255194	AP3B1	87	17	27	138
ENST00000418647	BCAR1	61	3	40	105
ENST00000298642	OR4K2	133	3	45	181
ENST00000298649	HK1	67	4	36	111
ENST00000380099	KL	139	12	49	201
ENST00000380095	KRTAP10-10	58	6	50	114
ENST00000380097	TRIM6	68	10	25	103
ENST00000380092	ANKRD16	23	5	16	45
ENST00000295025	REL	52	4	13	73
NM_012116.2	CBLC	50	9	23	85
ENST00000295024	WDR26	47	4	14	67
ENST00000256084	SPINK5	125	29	46	210
ENST00000563189	LRRC36	16	0	12	28
ENST00000158009	FNDC8	27	1	11	41
ENST00000357258	ZBTB20	104	11	60	175
ENST00000242365_v65	KIAA1549	209	13	96	322
ENST00000409012	TPRN	12	2	7	23
ENST00000357250	COL9A1	182	16	67	279
ENST00000267512	RAB15	15	2	6	29
ENST00000361961	KIF21A	193	40	48	294
ENST00000330798	KRTAP20-2	21	3	4	28
ENST00000339488	C6orf138	144	11	59	215
ENST00000335108	C17orf82	34	6	6	46
ENST00000366609	IRF2BP2	34	5	21	61
ENST00000339480	GJB4	58	7	25	90
ENST00000366607	TOMM20	7	1	3	12
ENST00000366600	B3GALNT2	35	2	13	50
ENST00000366601	TBCE	40	4	14	59
ENST00000419065	PSMG4	14	0	1	16
ENST00000366603	ARID4B	4	1	3	8
ENST00000202017	PDRG1	15	2	2	20
ENST00000311575	FGFBP3	8	0	5	13
ENST00000311571	LUC7L3	2	0	0	2
ENST00000359957	BRMS1	24	4	8	36
ENST00000359959	OR2L3	118	11	37	166
ENST00000216024	DMC1	37	7	9	56
ENST00000216027	HSCB	19	1	4	27
ENST00000216029	CBY1	15	0	4	20
ENST00000222301	O75863	2	0	0	2
ENST00000227349	C11orf63	128	10	42	184
ENST00000227348	CRTAM	57	5	17	83
ENST00000256897	CCNH	35	7	8	50
ENST00000261396	NUP133	98	14	35	160
ENST00000257665_v70	POM121C	28	0	12	42
ENST00000523816	C14orf159	59	5	32	96
ENST00000370589_v70	MCOLN3	3	0	0	4
ENST00000301891	SLC22A11	60	3	37	102
ENST00000301896	C11orf85	24	0	6	34
ENST00000301894	NRXN2	69	8	25	104
ENST00000368174	CD5L	121	13	35	172
ENST00000368176	FCRL1	120	6	41	169
ENST00000368170	CD1C	112	7	40	165
ENST00000368171	CD1D	68	5	33	110
ENST00000368173	KIRREL	120	9	44	182
ENST00000360768	VKORC1L1	8	2	5	15
ENST00000381055	ADAMTS6	161	21	66	262
ENST00000555004	C14orf132	1	0	1	2
ENST00000381051	hsa-mir-4763	5	0	4	9
ENST00000261643	COX10	52	6	22	82
ENST00000261641	RAI1	44	5	36	87
ENST00000261647	TTC19	16	2	6	25
ENST00000381059	VCX	49	2	16	69
ENST00000369805	EPS8L3	89	8	31	132
ENST00000369802	CSF1	49	2	13	65
ENST00000369800	NEURL1B	30	0	16	48
ENST00000389608	FLJ13855	20	0	6	27
ENST00000369809	DNASE1L1	16	5	8	33
ENST00000414574	RASA4B	1	0	0	2
ENST00000414575	ADAMTS8	78	4	37	122
ENST00000397468	RFPL3	61	2	13	77
ENST00000397466	TBCD	12	2	8	22
ENST00000515673	RNF150	63	1	29	95
ENST00000397462	UNKL	9	1	14	24
ENST00000397463	LYPD1	14	1	4	19
ENST00000302277	ZNF804A	387	46	101	536
ENST00000527246	PBOV1	5	1	2	8
ENST00000302271	HNRPR	58	4	18	82
ENST00000302270	OR8U1	148	1	130	280
ENST00000302279	FNTA	38	1	12	51
ENST00000559115	WDR23	66	7	14	92
ENST00000226432	CWH43	131	10	42	186
ENST00000403412	NAA16	11	1	5	17
ENST00000353963	SLC23A1	54	4	25	85
ENST00000399011_v68	C17orf103	7	0	4	11
ENST00000220429_v70	GABPB1	10	1	1	13
ENST00000352618	RAD51AP1	28	5	8	41
ENST00000316754	RHOJ	33	4	24	64
ENST00000352614	NFKBID	22	1	4	27
XM_379722.2	LOC401616	1	0	0	1
ENST00000355497	LMX1B	45	4	32	85
ENST00000331096	Q8IVN4	4	0	0	4
ENST00000411888	EIF4G3	4	0	0	4
ENST00000313324	C7orf70	27	3	13	43
ENST00000312492	HOXC5	31	5	10	47
ENST00000312493	SG269	306	30	104	440
ENST00000272322	VPS54	55	11	23	95
ENST00000382584	TTC14	39	4	11	56
ENST00000312498	KIAA0825	61	10	17	92
ENST00000312499	RMI2	10	1	4	15
ENST00000378913	DCTN3	3	0	0	3
ENST00000378912	FUK	24	1	17	42
ENST00000378910	NPHS1	175	13	80	276
ENST00000563965	STRA6	9	0	6	19
ENST00000378919	PGPEP1L	33	1	8	43
ENST00000345512	PTPRU	166	14	66	256
ENST00000345517	ACTG2	48	3	14	67
ENST00000421673	MUC6	937	108	500	1562
ENST00000218249	LL0XNC01-237H1	54	6	36	96
NM_024947.2	PHC3	60	8	16	89
ENST00000429089	PLAT	64	4	28	97
ENST00000312143	CMKLR1	90	4	26	120
ENST00000312145	ENSG00000174104	1	0	0	1
ENST00000167588	KRT20	51	2	18	72
ENST00000167586	KRT14	60	6	27	97
ENST00000251595	HBA2	6	0	1	7
ENST00000250340	CLEC11A	23	2	11	36
ENST00000263095	ZNF264	56	10	22	88
ENST00000263094	ABCA7	202	11	106	327
ENST00000354724	HEY1	20	2	15	39
ENST00000354725	SND1	99	16	39	163
ENST00000303635	CAMTA1	222	16	98	342
ENST00000263093	SLC27A5	72	3	30	107
ENST00000263092	METTL16	41	4	23	69
ENST00000316793	OXTR	38	0	20	58
ENST00000354728	UGT1A9	106	8	38	154
ENST00000350612	FAM48A	61	7	18	89
ENST00000336470	GNL3L	79	1	23	105
ENST00000381006	RUFY3	38	4	12	55
ENST00000221166	NEFM	135	17	53	208
ENST00000587891	NLRP4	138	10	63	212
ENST00000229758	FBXO5	37	7	13	58
ENST00000334660	CHP	11	3	5	19
ENST00000334662	KRTAP10-8	37	1	18	57
ENST00000420102	HIF3A	58	4	27	93
ENST00000417684	PLEKHH1	8	0	3	11
ENST00000360716	CCDC135	128	4	46	182
ENST00000273588	AMT	23	1	12	41
ENST00000370859	SLC44A5	119	9	44	180
ENST00000314425	ZMYM3	127	21	46	197
ENST00000370855	SLC44A5	149	12	54	225
ENST00000273582	KIAA0226	112	6	44	163
ENST00000370853	MBNL3	38	4	8	53
ENST00000314423	CIRH1A	58	3	10	71
ENST00000369836	GSTM4	26	1	6	36
ENST00000435101	CYP2D7P1	10	0	6	16
ENST00000381792	TMPRSS6	46	4	19	69
ENST00000391872	PSEN2	11	0	11	24
ENST00000452123	PRR20D	8	0	1	11
ENST00000304361	CLEC12A	36	1	17	56
ENST00000344749	TCF3	34	5	22	65
ENST00000341516	DCAF5	76	5	22	104
ENST00000341514	ATP7A	140	14	37	197
ENST00000341513	C8orf80	90	16	31	143
ENST00000341511	ABCA2	140	9	85	242
ENST00000344743	GLYAT	65	7	15	88
ENST00000264601	RAB17	16	0	10	27
ENST00000370589	MCOLN3	78	10	14	104
ENST00000264605	MLPH	43	1	27	75
ENST00000264607	ASB1	32	0	14	46
ENST00000370580	BCL10	32	12	9	55
ENST00000370587	MCOLN3	24	3	6	33
ENST00000571995	RAB40B	28	7	5	41
ENST00000331128	HIST2H2AB	26	2	30	59
ENST00000223459	ZNF688	18	2	13	35
ENST00000343916	COL9A3	68	5	39	118
ENST00000296015	TTC14	89	15	21	130
ENST00000295989	CAND2	97	6	39	146
ENST00000355938	ATP5G1	6	1	7	15
ENST00000199936	HSD17B2	46	5	15	66
ENST00000355937	SLMO2	10	0	8	21
ENST00000342350	DCAKD	27	0	11	38
ENST00000504924	ARL15	23	0	7	30
ENST00000342355	Q6ZU04	51	5	11	74
ENST00000504921	MEF2C	22	2	10	34
ENST00000342358	ATP13A5	194	19	78	309
ENST00000482504	SH3GLB1	25	3	10	40
ENST00000274054	NAF1	37	5	23	67
ENST00000457034	SEC61A2	4	0	0	4
ENST00000309675	OR10P1	62	0	25	87
ENST00000457030	NEXN	36	1	4	42
ENST00000395067	C9orf30	25	5	15	45
ENST00000231484	PCDH12	135	12	45	212
ENST00000512439	ZNF154	42	5	7	54
ENST00000432459	RNF32	48	7	14	74
ENST00000375625	ENSG00000179028	2	1	0	3
ENST00000489426	SRPK3	35	4	23	65
ENST00000301466	SOAT2	40	6	37	85
ENST00000301464	IGFBP6	16	2	8	26
ENST00000337970	HNRPF	53	8	20	82
ENST00000270776	PGD	46	1	27	77
ENST00000375629	IARS	3	0	4	7
ENST00000551068	AC087645.2	6	0	1	7
ENST00000215957	MICALL1	64	4	31	106
ENST00000514871	RP11-247C2.2	0	0	1	1
ENST00000371065	LEPROT	13	2	6	21
ENST00000371060	LEPR	102	17	33	158
ENST00000318426	C12orf36	30	3	7	40
ENST00000398146	RGPD2	37	0	15	52
ENST00000371068	EFHC1	68	11	19	98
ENST00000371069	DNAJC6	39	3	16	59
ENST00000398141	HPS4	73	4	32	110
ENST00000379270	SAT1	16	1	4	21
ENST00000379274	DGKH	40	0	26	70
ENST00000381930	KLHL5	25	2	6	35
ENST00000381937	NADKD1	26	1	8	36
ENST00000378585	GABRD	49	3	30	83
ENST00000378588	CYBB	58	12	26	98
ENST00000343003	SPATA13	13	0	12	25
ENST00000268607	MAP1LC3B	14	1	1	16
ENST00000268603	CDH11	204	9	101	319
ENST00000301286	PLIN4	319	11	233	565
ENST00000301284	HDGF2	38	5	26	75
ENST00000290759	ISL2	25	2	12	43
ENST00000301281	UBXN6	40	2	17	63
ENST00000301280	CHAF1A	90	2	33	125
ENST00000379188	ZFX	66	11	27	106
XM_499176.1	LOC441493	1	0	0	1
ENST00000235307	C1orf21	9	1	0	10
ENST00000567659	PRRT2	9	0	9	18
ENST00000341108	SDCCAG3P1	2	0	5	7
ENST00000301038_v68	FAM35B	6	2	0	8
ENST00000370291	CSAG1	10	1	2	13
ENST00000420921	RNF150	28	0	7	36
ENST00000425340	FUT2	32	6	23	61
ENST00000425343	PGC	23	0	14	39
ENST00000449319	FAM89B	1	0	1	2
ENST00000536010	MINPP1	6	0	0	8
ENST00000395633	ATP5D	3	0	3	6
ENST00000335244	SLC36A2	81	2	34	122
ENST00000395631	FERMT2	63	4	15	84
ENST00000395630	SULT1A2	34	1	16	51
ENST00000276344	MAGEA4	76	7	23	109
ENST00000328570	OR2T29	23	1	3	27
ENST00000291481	HAPLN4	38	7	27	73
ENST00000370008	STXBP3	43	1	15	73
ENST00000370005	ELOVL3	32	6	13	53
ENST00000370007	NOLC1	59	5	16	86
ENST00000377050	UBD	14	4	8	26
ENST00000370001	AKNAD1	89	17	22	131
ENST00000370002	PITX3	7	1	8	16
ENST00000392176	OSTCL	6	0	2	8
ENST00000392171	ZFP82	28	0	7	36
ENST00000392945	GPSM1	18	5	4	28
ENST00000395184	ARHGAP24	68	8	25	103
ENST00000375741	ARHGEF7	39	3	11	53
ENST00000375743	ZBTB17	45	5	23	75
ENST00000282493	PDZD2	356	40	119	519
ENST00000375749	POFUT1	40	1	17	59
ENST00000282499	GRIA4	198	20	47	277
ENST00000258390	DOCK10	233	20	80	343
ENST00000258399	USP37	107	7	18	136
ENST00000294507	LAPTM5	34	4	8	47
ENST00000448048	AGAP4	23	0	14	39
ENST00000258648	MED4	14	5	10	31
ENST00000394588	NMB	9	0	4	14
ENST00000394589	RAD51D	16	0	7	24
ENST00000448615_v68	hsa-mir-3654	5	0	3	8
ENST00000394580	RPL36	4	0	1	5
ENST00000394585	FUT8	65	10	22	97
ENST00000537830	SLC12A4	21	0	7	29
ENST00000528542	EFCAB4A	23	0	5	31
ENST00000240851	TFG	3	3	0	8
ENST00000594169	ENSG00000268531	1	0	0	1
ENST00000424120	CC2D2A	88	10	21	124
ENST00000309035	CTBP2	110	4	49	165
ENST00000248211	ZNF10	58	7	18	85
ENST00000538022	PLEKHA1	7	0	5	12
ENST00000371847	SPATA6	45	10	20	77
ENST00000285141	FAM38B	82	12	32	132
ENST00000374837	MAP1LC3A	12	1	6	21
ENST00000323563	MRPS31	10	1	1	13
ENST00000468270	BTNL2	25	2	13	40
ENST00000366994	INTS7	66	10	19	99
ENST00000431162	TTC21A	113	9	35	160
ENST00000431164	SH3KBP1	8	1	2	13
ENST00000374839	ZC4H2	38	6	16	62
ENST00000367536	NCF2	64	9	27	102
ENST00000367531	RGL1	39	3	11	55
ENST00000543549	GRB14	8	0	7	17
ENST00000206544	SLC22A17	35	2	24	62
ENST00000206542	OSGEP	35	2	11	50
ENST00000400286	SLITRK6	193	21	47	261
ENST00000376098	PRAMEF17	22	0	10	32
ENST00000400288	SFI1	87	15	27	131
ENST00000336738	SH3BP1	8	0	21	29
ENST00000372573	FOXJ3	65	11	18	99
ENST00000409154	KIAA1107	18	1	3	22
ENST00000259512	DERL1	17	6	14	38
ENST00000336735	SEL1L	61	10	23	105
ENST00000409153	ANKRD44	44	9	19	75
ENST00000409150	TMEM194B	17	1	5	24
ENST00000372574	SLC22A7	23	0	20	43
ENST00000288048	C1orf158	34	0	10	44
ENST00000288040	CLEC18A	22	0	7	29
ENST00000556710	RP11-574F21.3	62	5	16	85
ENST00000240423	NCAPH	71	5	19	97
ENST00000381026_v68	ATP5EP2	4	0	1	5
ENST00000246115	EDG6	90	0	26	116
ENST00000246117	NCLN	29	5	22	61
ENST00000246112	TLE6	41	6	14	64
ENST00000360165	ZMYND10	10	1	3	14
ENST00000360160	DDX3Y	21	1	3	25
ENST00000357640	DENND2D	48	2	17	72
ENST00000367390	LHX9	66	1	32	99
ENST00000367393	C1orf53	7	3	9	19
ENST00000367396	DENND1B	39	6	17	63
ENST00000252699	ACTN4	72	6	38	121
ENST00000267406	CBLN3	21	5	9	35
ENST00000297801	Q8NBE0	3	0	5	8
ENST00000377877	RNF38	11	1	3	16
ENST00000377871	SLC22A6	69	7	34	116
ENST00000377873	BFSP1	60	8	23	95
ENST00000287546	VPS8	38	2	8	52
ENST00000423207	PDE4B	86	10	32	132
ENST00000252527	C14orf173	21	2	14	37
ENST00000397114	CARS	23	0	16	41
ENST00000397110	C1QTNF6	29	2	17	48
ENST00000397111	CARS	55	4	35	98
ENST00000321233	ZNF207	43	6	4	57
ENST00000397119	DYNC1I2	36	13	15	64
ENST00000544091	P2RY10	97	8	44	150
ENST00000257347	CARS2	42	1	16	61
ENST00000161559	CEACAM1	46	7	25	83
ENST00000241463	RASL11A	26	5	9	44
ENST00000356116	ACSL5	79	2	16	102
ENST00000403167	TTYH3	7	1	6	17
ENST00000327697	RNF123	125	6	44	178
ENST00000341114	IL4I1	53	2	31	87
ENST00000229795	MAPK14	35	3	15	60
ENST00000438976	GPATCH4	8	2	3	16
ENST00000359554	Q6ZNB5	2	0	0	2
ENST00000359558	CALCR	109	18	32	168
ENST00000358603	OMA1	16	2	6	25
ENST00000358607	C19orf60	6	0	0	6
CGP_EPHA10.1	EPHA10	146	11	74	235
ENST00000226730	IL2	22	1	6	30
ENST00000433542	CCDC14	46	10	23	80
ENST00000445861	PAPPA-AS1	5	0	0	6
ENST00000388876	DIO1	20	5	15	41
ENST00000388870	KDM1B	20	0	4	24
ENST00000286639	BATF	18	2	5	25
ENST00000211122	GSTA3	28	1	9	39
ENST00000254695	RAP1GAP2	112	2	83	212
ENST00000254691	CARD6	144	16	51	214
ENST00000324342	RNF128	48	13	8	72
ENST00000324341	FAM71C	53	4	19	78
ENST00000394332	RPL23	9	0	3	13
ENST00000324344	DCUN1D3	29	3	16	50
ENST00000393347	FLT4	172	22	85	288
ENST00000324348	LOC284023	3	0	0	3
ENST00000431200	NCOA4	2	0	1	3
ENST00000389832	MRGPRE	46	4	22	73
ENST00000389834	TMEM87A	39	4	9	61
ENST00000392439	ABCB9	57	2	18	77
ENST00000352966	PKIA	24	1	9	34
ENST00000352967	TAF1A	46	6	14	68
ENST00000326277	SNX18	43	6	58	107
ENST00000326270	TLK2	77	8	31	123
ENST00000392432	TMEM44	33	1	8	44
ENST00000229195	CNOT2	68	3	13	88
ENST00000441525	DCAF8L1	135	16	48	199
ENST00000312302	AHCTF1P	2	0	0	2
ENST00000439730	GOSR2	14	0	7	21
ENST00000314228	ZNF575	17	0	6	23
ENST00000314222	PHLDA2	12	2	3	17
ENST00000354600	TP63	67	5	39	112
ENST00000354608	PTGER3	6	0	5	12
ENST00000360957	PPP1R13L	65	5	35	105
ENST00000360954	HS3ST3B1	20	0	16	36
ENST00000417912	ARHGAP22	58	2	19	80
ENST00000360958	TPM2	29	2	14	54
ENST00000061240	TLL1	264	26	62	361
ENST00000400365	KRTAP10-12	26	1	20	47
ENST00000414290	PIP5K1A	4	0	3	7
ENST00000339852	NCCRP1	23	3	12	41
ENST00000353379	CDK10	28	1	14	45
ENST00000590891	FAM100A	4	0	3	7
ENST00000380689	C9orf93	53	3	16	77
ENST00000310210	ENSG00000172823	3	0	2	5
ENST00000380680	UBL3	14	3	1	18
XM_377962.1	PMS2P1	8	0	3	12
ENST00000380683	C9orf92	0	0	0	1
ENST00000419182	AL078585.1	4	0	1	5
ENST00000262839	TRPC5	186	6	62	259
ENST00000398472	KRTAP4-1	24	1	5	81
ENST00000380534	FAM154A	55	7	25	90
ENST00000428928	ENSG00000228157	2	0	5	7
ENST00000398473	LARP4	73	14	14	110
ENST00000335712	BCL11A	154	9	71	235
ENST00000306030_v65	SNX29	48	3	15	71
ENST00000419234	BRAP	43	6	14	66
ENST00000419235	DUSP22	2	0	0	3
ENST00000490337	KCNAB1	60	5	22	90
ENST00000453195	TRIM26	37	8	19	66
ENST00000453196	NIN	61	8	31	104
ENST00000453192	SUN3	6	1	1	8
ENST00000381480	DENND1C	108	15	60	187
ENST00000381483	GREB1	70	2	24	96
ENST00000381482	STK35	29	3	13	45
ENST00000381486	GREB1	223	18	102	349
ENST00000381489	C10orf108	4	1	0	5
ENST00000249499	HOXD9	54	6	16	88
ENST00000332947	FAM43B	9	0	7	16
ENST00000566780	WWOX	54	3	16	73
ENST00000339142	C1QTNF1	34	4	21	59
ENST00000339140	FOXR2	64	3	18	85
ENST00000339144	DEFB119	8	0	4	13
ENST00000301919	KIAA1826	41	4	13	61
ENST00000298894	MOAP1	32	6	5	44
ENST00000261569	MAST4	77	5	33	115
ENST00000404774	MMD2	41	3	13	59
ENST00000404771	KCNMA1	66	2	36	111
ENST00000352133	SLC37A1	49	3	19	75
ENST00000261560	ZNF430	65	7	18	93
ENST00000450082	ITFG3	18	1	15	36
ENST00000372092	RGR	7	1	1	10
ENST00000344887	TNNI3	27	2	9	39
ENST00000519106	CLDN23	13	0	10	23
ENST00000372097	GTF3C5	54	3	24	83
ENST00000334049	GNAL	38	9	22	70
ENST00000334048	ENSG00000186218	1	0	3	4
ENST00000334042	ENSG00000166013	7	1	3	12
ENST00000334047	F3	23	1	12	36
ENST00000334046	KRTAP19-6	12	7	4	23
ENST00000369615	MAGI3	92	10	35	142
ENST00000326199_v70	RPS10	4	0	0	5
ENST00000313173	HOXD8	23	5	8	37
ENST00000322013	OR51G2	89	3	34	126
ENST00000322019	TM6SF1	51	4	15	71
ENST00000381310	ADARB2	11	0	6	17
ENST00000382179	BRSK2	30	0	15	46
ENST00000355358	FLJ45983	2	0	0	2
ENST00000382171	KRTAP5-1	43	2	41	123
ENST00000382172	MIPEP	61	6	13	84
ENST00000454352	THUMPD2	6	0	2	8
ENST00000602248	ENSG00000269197	1	0	0	1
ENST00000309859	GGA2	55	6	16	84
ENST00000337664	AADAT	31	0	10	44
ENST00000337665	ARHGEF1	100	8	29	143
ENST00000309851	GSTM1	20	0	5	26
ENST00000272286	ABCG8	101	9	45	162
ENST00000417276	FAM27D1	19	0	2	21
ENST00000407010	ISPD	71	8	20	105
ENST00000302754	JUNB	17	2	12	32
ENST00000302755	ANKRD49	21	5	10	38
ENST00000302759	BUB1	94	8	30	137
ENST00000589049	TPGS2	9	1	1	11
ENST00000430453	KIAA1217	62	0	33	96
ENST00000304758	AMOT	86	13	25	139
ENST00000222607	Q6NZ63	19	1	7	27
ENST00000432941	PBLD	20	1	14	40
ENST00000304751	ENSG00000171084	15	1	5	22
ENST00000309584	ENSG00000187522	2	0	2	4
ENST00000318203	ZSCAN4	85	9	22	117
ENST00000323760	CDC25C	43	3	10	58
ENST00000318204	RBM24	29	2	20	52
ENST00000504686	PTTG2	21	1	8	30
ENST00000221557	PTOV1	1	0	1	2
ENST00000221554	CCDC130	23	2	9	37
ENST00000520502	NRG1	43	1	7	53
ENST00000520509	CCNE2	38	1	7	49
ENST00000366932	RRP15	36	2	4	43
ENST00000366933	SPATA17	64	15	23	107
ENST00000366930	TGFB2	50	6	21	80
ENST00000265453	C10orf64	19	3	7	31
ENST00000366934	GPATCH2	15	3	11	30
ENST00000366935	GPATCH2	57	11	23	94
ENST00000262483	PITPNM3	102	2	59	168
ENST00000262487	ISM1	49	3	25	78
ENST00000448943_v68	TWIST2	4	0	2	6
ENST00000428149	ALKBH8	77	12	26	120
ENST00000593823	ENSG00000268781	1	0	0	1
XM_372213.3	USP27X	18	1	12	31
ENST00000342960	NBPF10	289	6	142	488
ENST00000303407	BRD3	73	22	36	134
ENST00000303406	HOXC4	31	1	13	45
ENST00000539869	PDE10A	19	2	6	29
ENST00000303400	MAEA	41	1	23	66
ENST00000263681	POLD3	61	30	26	121
ENST00000331628	SYNDIG1L	33	3	12	49
ENST00000263688	C1orf9	120	12	22	157
ENST00000248450	AAMP	29	10	9	48
ENST00000248451	PNKD	4	2	0	6
ENST00000262150	CDH19	137	12	48	202
ENST00000341702	VN1R2	76	10	31	119
ENST00000341700	GNA14	53	2	15	70
NM_016231	NLK	44	5	15	66
ENST00000262158	SMAD7	20	6	14	40
ENST00000349552	BPIL3	80	7	25	122
SU_SPEG	SPEG	311	33	152	504
ENST00000294702	GFI1	42	3	16	63
ENST00000308064	CHST1	90	2	48	140
ENST00000308062	FRG2C	74	5	39	119
ENST00000456228	ZMYM2	192	41	41	276
ENST00000274938	SCUBE3	99	5	46	153
ENST00000248980	RFPL2	36	4	12	52
ENST00000300278	SON	171	2	85	268
ENST00000248984	C22orf24	33	0	12	45
ENST00000506197	C4orf52	2	0	0	2
ENST00000296604	RANBP3L	46	5	15	71
ENST00000236147	SELL	23	2	5	32
ENST00000296600	ZNF474	53	1	13	68
ENST00000301585	ICT1	19	4	7	30
ENST00000296603	LMBRD2	87	13	19	121
ENST00000242375	AKR1D1	63	7	23	95
ENST00000319637	EPHA10	30	1	15	46
ENST00000435734	FXYD3	4	0	2	7
ENST00000300182	MS4A6E	27	2	15	44
ENST00000300181	TSC22D4	27	2	10	40
ENST00000300187	MS4A14	124	13	42	180
ENST00000300184	MS4A7	39	3	19	62
ENST00000281932	FLJ38348	6	2	4	15
ENST00000287275	GLYATL2	67	1	19	90
ENST00000411890	DLX4	7	0	3	10
ENST00000380947	ENSG00000232861	82	5	47	140
ENST00000281938	HSPB8	58	4	18	80
ENST00000380943	ERBB2IP	35	3	17	59
ENST00000460843	EHMT1	106	1	47	157
ENST00000264412	MOGAT1	27	4	10	41
ENST00000264414	CUL3	99	12	19	137
ENST00000319980	IFT88	82	9	15	109
ENST00000423777	ATF5	38	1	8	47
ENST00000399429	COL28A1	146	13	39	207
ENST00000319988	OR4S1	60	5	22	87
ENST00000423778	KY	97	11	62	176
ENST00000399422	ACSM4	158	16	46	224
ENST00000399423	TINF2	23	1	9	35
ENST00000276500	RGS20	18	0	5	23
ENST00000343702	NTN4	93	7	19	120
ENST00000343703	CYP3A5	18	1	5	28
ENST00000343709	ENSG00000183096	6	2	0	9
ENST00000379022	NRCAM	70	9	24	107
ENST00000509311	RP11-632K20.1	9	0	2	11
ENST00000379028	NRCAM	115	20	43	182
ENST00000313386	RMND5B	26	10	16	53
ENST00000309007	DBN1	64	2	20	90
ENST00000421952	DDN	36	1	14	51
ENST00000318584	FKRP	23	0	9	32
ENST00000225929	HSD17B1	38	0	11	51
ENST00000225928	Q13034	6	0	1	9
ENST00000006724	CEACAM7	44	8	13	65
ENST00000301633	BIRC5	14	2	5	21
ENST00000301634	TK1	28	0	7	35
ENST00000437464	ZNF469	132	14	63	211
ENST00000549920	RPL18	11	1	8	20
ENST00000297268	COL1A2	295	14	89	419
ENST00000297265	CHMP4C	35	3	7	49
ENST00000297267	FNDC1	287	17	101	418
ENST00000297261	SHH	50	0	12	62
ENST00000503640	UGT2A1	92	15	22	132
